location,date,excess_mortality,ci_lower,ci_upper,confirmed_deaths
Anguilla,2021-04-01,0.9325661,-64.81258,87.23939,0.0
Anguilla,2021-05-01,4.670305,-60.804756,93.407,0.0
Anguilla,2021-06-01,7.21813,-60.048035,103.47852,0.0
Anguilla,2021-07-01,8.784063,-60.567364,107.90504,0.0
Anguilla,2021-08-01,10.98814,-60.096016,117.41888,0.0
Anguilla,2021-09-01,32.270576,-54.258503,149.03168,0.0
Anguilla,2021-10-01,68.07426,-37.819366,191.50783,7.0601525
Anguilla,2021-11-01,94.232124,-27.255848,220.0464,7.0601525
Anguilla,2021-12-01,137.59496,-10.559948,262.66464,21.180458
Anguilla,2022-01-01,176.98885,3.1080742,315.23233,35.300762
Anguilla,2022-02-01,239.49466,23.835226,398.59732,56.48122
Anguilla,2022-03-01,258.226,28.892202,430.11667,63.541374
Anguilla,2022-04-01,266.15335,29.139994,444.44778,63.541374
Anguilla,2022-05-01,271.20236,29.187464,458.69226,63.541374
Anguilla,2022-06-01,286.26456,29.368773,491.0058,63.541374
Anguilla,2022-07-01,286.46002,29.871971,507.18628,63.541374
Anguilla,2022-08-01,295.51566,32.368073,526.0609,70.601524
Anguilla,2022-09-01,305.4022,37.25254,551.5676,77.661674
Anguilla,2022-10-01,311.3847,39.596996,567.92365,84.72183
Anguilla,2022-11-01,312.53348,40.855885,573.75446,84.72183
Anguilla,2022-12-01,310.3721,41.87438,591.518,84.72183
Anguilla,2023-01-01,311.8582,42.461975,605.1221,84.72183
Anguilla,2023-02-01,312.82602,43.88674,612.84827,84.72183
Anguilla,2023-03-01,313.24905,37.36331,616.4996,84.72183
Anguilla,2023-04-01,313.23837,26.521173,619.7801,84.72183
Anguilla,2023-05-01,313.3663,16.406569,624.3564,84.72183
Anguilla,2023-06-01,314.98874,1.9676867,631.54047,84.72183
Anguilla,2023-07-01,315.8585,0.85518867,638.7128,84.72183
Anguilla,2023-08-01,316.1208,-0.48017946,648.8957,84.72183
Anguilla,2023-09-01,317.0682,-2.0225704,651.33545,84.72183
Anguilla,2023-10-01,317.5036,-3.6825762,657.91034,84.72183
Anguilla,2023-11-01,317.69626,-6.7169595,665.4667,84.72183
Anguilla,2023-12-01,318.3452,-7.9718294,671.50433,84.72183
Anguilla,2024-01-01,318.90182,-9.704463,677.62854,84.72183
Anguilla,2024-02-01,319.42535,-11.426636,685.8065,84.72183
Anguilla,2024-03-01,319.443,-12.736681,692.1877,84.72183
Anguilla,2024-04-01,319.61212,-14.042587,698.7485,84.72183
Anguilla,2024-05-01,322.15878,-17.345472,707.8746,84.72183
Anguilla,2024-06-01,325.51154,-22.677065,715.4342,84.72183
Anguilla,2024-07-01,,,,84.72183
Anguilla,2024-08-01,,,,84.72183
Anguilla,2024-09-01,,,,84.72183
Anguilla,2024-10-01,,,,84.72183
Anguilla,2024-11-01,,,,84.72183
Anguilla,2024-12-01,,,,84.72183
Anguilla,2025-01-01,,,,84.72183
Anguilla,2025-02-01,,,,84.72183
Anguilla,2025-03-01,,,,84.72183
Anguilla,2025-04-01,,,,84.72183
Anguilla,2025-05-01,,,,84.72183
Anguilla,2025-06-01,,,,84.72183
Anguilla,2025-07-01,,,,84.72183
Antigua and Barbuda,2020-01-01,0.0,0.0,0.0,0.0
Antigua and Barbuda,2020-02-01,-1.319756,-1.319756,-1.319756,0.0
Antigua and Barbuda,2020-03-01,-7.2309294,-7.2309294,-7.2309294,0.0
Antigua and Barbuda,2020-04-01,-6.8024635,-6.8024635,-6.8024635,0.0
Antigua and Barbuda,2020-05-01,-6.394192,-6.394192,-6.394192,3.2326193
Antigua and Barbuda,2020-06-01,-7.6747575,-7.6747575,-7.6747575,3.2326193
Antigua and Barbuda,2020-07-01,-16.467468,-16.467468,-16.467468,3.2326193
Antigua and Barbuda,2020-08-01,-20.60557,-20.60557,-20.60557,3.2326193
Antigua and Barbuda,2020-09-01,-36.60955,-36.60955,-36.60955,3.2326193
Antigua and Barbuda,2020-10-01,-43.357964,-43.357964,-43.357964,3.2326193
Antigua and Barbuda,2020-11-01,-48.640686,-48.640686,-48.640686,3.2326193
Antigua and Barbuda,2020-12-01,-54.22589,-54.22589,-54.22589,4.310159
Antigua and Barbuda,2021-01-01,-59.55983,-59.55983,-59.55983,5.3876987
Antigua and Barbuda,2021-02-01,-50.68815,-50.68815,-50.68815,7.5427785
Antigua and Barbuda,2021-03-01,-41.25094,-41.25094,-41.25094,15.085557
Antigua and Barbuda,2021-04-01,-47.314598,-47.314598,-47.314598,30.171114
Antigua and Barbuda,2021-05-01,-49.144558,-49.144558,-49.144558,34.481274
Antigua and Barbuda,2021-06-01,-58.585888,-58.585888,-58.585888,45.256668
Antigua and Barbuda,2021-07-01,-66.84049,-66.84049,-66.84049,45.256668
Antigua and Barbuda,2021-08-01,-65.29439,-65.29439,-65.29439,46.33421
Antigua and Barbuda,2021-09-01,-65.6526,-65.6526,-65.6526,47.41175
Antigua and Barbuda,2021-10-01,-35.67721,-35.67721,-35.67721,85.12564
Antigua and Barbuda,2021-11-01,-56.105247,-56.105247,-56.105247,109.90906
Antigua and Barbuda,2021-12-01,-48.926308,-48.926308,-48.926308,126.07215
Antigua and Barbuda,2022-01-01,-58.354477,-59.75439,-52.916695,128.22723
Antigua and Barbuda,2022-02-01,-52.71992,-63.25344,-14.387396,136.84755
Antigua and Barbuda,2022-03-01,-52.52491,-65.15978,9.204837,145.46786
Antigua and Barbuda,2022-04-01,-55.25343,-66.95523,13.551838,145.46786
Antigua and Barbuda,2022-05-01,-57.45283,-71.73357,22.824072,146.54541
Antigua and Barbuda,2022-06-01,-59.43409,-81.56589,33.799023,148.70049
Antigua and Barbuda,2022-07-01,-60.007893,-88.114105,40.92739,151.9331
Antigua and Barbuda,2022-08-01,-61.27209,-91.44538,51.328056,155.16573
Antigua and Barbuda,2022-09-01,-65.06835,-96.97514,58.590057,156.24327
Antigua and Barbuda,2022-10-01,-68.19705,-102.42472,62.37994,157.3208
Antigua and Barbuda,2022-11-01,-72.12479,-109.159485,64.53139,157.3208
Antigua and Barbuda,2022-12-01,-74.97546,-115.516365,66.059685,157.3208
Antigua and Barbuda,2023-01-01,-77.75244,-121.20007,69.205315,157.3208
Antigua and Barbuda,2023-02-01,-81.31551,-127.22148,72.77587,157.3208
Antigua and Barbuda,2023-03-01,-84.33638,-131.8549,75.54273,157.3208
Antigua and Barbuda,2023-04-01,-87.43624,-138.6737,78.859406,157.3208
Antigua and Barbuda,2023-05-01,-90.69225,-148.48944,81.729515,157.3208
Antigua and Barbuda,2023-06-01,-94.28384,-158.46083,86.84162,157.3208
Antigua and Barbuda,2023-07-01,-97.05694,-166.05302,90.693115,157.3208
Antigua and Barbuda,2023-08-01,-101.26387,-175.14134,94.71745,157.3208
Antigua and Barbuda,2023-09-01,-104.746445,-181.35654,98.16493,157.3208
Antigua and Barbuda,2023-10-01,-108.273094,-188.57153,101.05299,157.3208
Antigua and Barbuda,2023-11-01,-112.62334,-194.86778,104.191284,157.3208
Antigua and Barbuda,2023-12-01,-115.84245,-199.43857,107.13095,157.3208
Antigua and Barbuda,2024-01-01,-119.06694,-204.81776,108.57189,157.3208
Antigua and Barbuda,2024-02-01,-123.05501,-214.14835,111.09186,157.3208
Antigua and Barbuda,2024-03-01,-126.27442,-221.18332,111.40562,157.3208
Antigua and Barbuda,2024-04-01,-129.43909,-228.25027,112.75247,157.3208
Antigua and Barbuda,2024-05-01,-133.1056,-236.70901,115.71225,157.3208
Antigua and Barbuda,2024-06-01,-136.07646,-242.7558,118.98716,157.3208
Antigua and Barbuda,2024-07-01,,,,157.3208
Antigua and Barbuda,2024-08-01,,,,157.3208
Antigua and Barbuda,2024-09-01,,,,157.3208
Antigua and Barbuda,2024-10-01,,,,157.3208
Antigua and Barbuda,2024-11-01,,,,157.3208
Antigua and Barbuda,2024-12-01,,,,157.3208
Antigua and Barbuda,2025-01-01,,,,157.3208
Antigua and Barbuda,2025-02-01,,,,157.3208
Antigua and Barbuda,2025-03-01,,,,157.3208
Antigua and Barbuda,2025-04-01,,,,157.3208
Antigua and Barbuda,2025-05-01,,,,157.3208
Antigua and Barbuda,2025-06-01,,,,157.3208
Antigua and Barbuda,2025-07-01,,,,157.3208
Argentina,2020-01-01,0.0,0.0,0.0,0.0
Argentina,2020-02-01,-0.32103485,-0.32103485,-0.32103485,0.0
Argentina,2020-03-01,-0.45092717,-0.45092717,-0.45092717,0.0
Argentina,2020-04-01,-0.870679,-0.870679,-0.870679,0.22242843
Argentina,2020-05-01,-3.681199,-3.681199,-3.681199,1.1121421
Argentina,2020-06-01,-9.84412,-9.84412,-9.84412,2.970851
Argentina,2020-07-01,-19.346043,-19.346043,-19.346043,8.573404
Argentina,2020-08-01,-15.427102,-15.427102,-15.427102,21.44342
Argentina,2020-09-01,0.90707874,0.90707874,0.90707874,40.27276
Argentina,2020-10-01,24.552938,24.552938,24.552938,63.18509
Argentina,2020-11-01,48.33652,48.33652,48.33652,85.520424
Argentina,2020-12-01,70.0561,70.0561,70.0561,97.73417
Argentina,2021-01-01,82.079346,82.079346,82.079346,106.45072
Argentina,2021-02-01,97.72502,97.72502,97.72502,118.69309
Argentina,2021-03-01,110.37242,110.37242,110.37242,126.48249
Argentina,2021-04-01,129.6478,129.6478,129.6478,137.42552
Argentina,2021-05-01,162.41,162.41,162.41,165.74
Argentina,2021-06-01,215.82156,215.82156,215.82156,204.06155
Argentina,2021-07-01,248.34077,248.34077,248.34077,231.58542
Argentina,2021-08-01,265.20895,265.20895,265.20895,246.89555
Argentina,2021-09-01,275.774,275.774,275.774,254.59906
Argentina,2021-10-01,276.495,276.495,276.495,256.5877
Argentina,2021-11-01,278.6796,278.6796,278.6796,257.29462
Argentina,2021-12-01,283.6522,283.6522,283.6522,258.1535
Argentina,2022-01-01,299.06506,299.06506,299.06506,260.33594
Argentina,2022-02-01,348.15155,348.15155,348.15155,277.51138
Argentina,2022-03-01,367.50574,367.50574,367.50574,281.9842
Argentina,2022-04-01,376.6725,376.6725,376.6725,282.60742
Argentina,2022-05-01,384.1497,384.1497,384.1497,283.32758
Argentina,2022-06-01,390.37378,390.37378,390.37378,283.8473
Argentina,2022-07-01,394.49512,394.49512,394.49512,284.2459
Argentina,2022-08-01,397.01797,397.01797,397.01797,284.9044
Argentina,2022-09-01,398.79233,398.79233,398.79233,285.65756
Argentina,2022-10-01,400.2063,400.2063,400.2063,286.06717
Argentina,2022-11-01,404.27188,404.27188,404.27188,286.2742
Argentina,2022-12-01,409.59793,409.59793,409.59793,286.34906
Argentina,2023-01-01,418.99823,416.1446,419.01746,286.6706
Argentina,2023-02-01,432.20273,414.7798,432.20273,287.22116
Argentina,2023-03-01,442.3929,413.99615,442.3929,287.31366
Argentina,2023-04-01,452.4626,412.6348,452.4626,287.33347
Argentina,2023-05-01,462.54404,411.2839,462.54404,287.33347
Argentina,2023-06-01,475.39957,410.4854,475.39957,287.33347
Argentina,2023-07-01,485.5551,409.2651,485.5551,287.33347
Argentina,2023-08-01,497.5771,405.08496,497.5771,287.33347
Argentina,2023-09-01,507.35266,402.11517,507.35266,287.33347
Argentina,2023-10-01,517.3161,401.679,517.3161,287.33347
Argentina,2023-11-01,529.75183,401.8068,529.75183,287.33347
Argentina,2023-12-01,539.86316,400.70724,539.86316,287.33347
Argentina,2024-01-01,550.0522,398.99136,550.0522,287.33347
Argentina,2024-02-01,563.3722,398.6075,563.3722,287.50964
Argentina,2024-03-01,575.92303,398.17606,575.92303,287.6528
Argentina,2024-04-01,589.0771,396.6246,589.0771,287.72327
Argentina,2024-05-01,602.9179,393.85474,602.9179,287.73648
Argentina,2024-06-01,611.64087,390.33603,611.64087,287.7497
Argentina,2024-07-01,,,,287.7629
Argentina,2024-08-01,,,,287.77393
Argentina,2024-09-01,,,,287.78494
Argentina,2024-10-01,,,,287.81796
Argentina,2024-11-01,,,,287.84662
Argentina,2024-12-01,,,,287.88846
Argentina,2025-01-01,,,,287.9149
Argentina,2025-02-01,,,,287.92368
Argentina,2025-03-01,,,,287.9391
Argentina,2025-04-01,,,,287.9479
Argentina,2025-05-01,,,,287.95892
Argentina,2025-06-01,,,,287.97214
Argentina,2025-07-01,,,,288.00735
Armenia,2020-01-01,-0.20716818,-0.27066472,0.28386506,0.0
Armenia,2020-02-01,-1.3584175,-2.0077345,1.4449774,0.0
Armenia,2020-03-01,-2.734378,-4.6310196,0.6219283,0.0
Armenia,2020-04-01,-2.7946258,-13.162588,1.028662,0.10413669
Armenia,2020-05-01,-2.5944183,-16.764639,2.6973457,1.1455036
Armenia,2020-06-01,6.0067225,-7.8801975,20.40273,4.825
Armenia,2020-07-01,27.875921,14.231969,60.25557,15.724641
Armenia,2020-08-01,43.895313,29.01337,91.47582,25.99946
Armenia,2020-09-01,53.871918,37.291904,108.707794,30.581474
Armenia,2020-10-01,62.665432,43.868675,124.05842,33.42788
Armenia,2020-11-01,93.391884,79.59385,171.60161,47.31277
Armenia,2020-12-01,155.77829,143.94489,278.9015,76.123924
Armenia,2021-01-01,183.99426,167.99841,335.55106,98.16619
Armenia,2021-02-01,192.18707,171.88426,351.20053,107.05252
Armenia,2021-03-01,195.88324,175.25652,361.3632,110.90558
Armenia,2021-04-01,216.54115,194.74226,413.3864,122.63831
Armenia,2021-05-01,240.76657,216.99796,480.68555,143.29208
Armenia,2021-06-01,254.8698,230.69012,503.36823,154.29587
Armenia,2021-07-01,260.5312,236.51276,513.6075,156.79515
Armenia,2021-08-01,271.11002,247.59062,525.58527,160.33578
Armenia,2021-09-01,294.367,271.89856,563.87036,168.5973
Armenia,2021-10-01,324.1121,302.14676,617.14453,185.3286
Armenia,2021-11-01,366.2856,347.27267,702.8756,221.42932
Armenia,2021-12-01,416.14963,399.48395,812.92926,264.16006
Armenia,2022-01-01,430.89526,412.9679,835.4362,276.83005
Armenia,2022-02-01,445.88208,424.37183,857.49677,279.64172
Armenia,2022-03-01,467.15262,445.26886,904.7474,294.29028
Armenia,2022-04-01,471.49762,447.53342,910.4586,299.08057
Armenia,2022-05-01,470.3186,445.51712,911.0643,299.28885
Armenia,2022-06-01,470.1125,444.99548,912.27356,299.39297
Armenia,2022-07-01,470.17664,445.42148,910.334,299.4277
Armenia,2022-08-01,472.55405,448.60434,911.5747,299.7401
Armenia,2022-09-01,477.1131,453.17245,915.9054,300.43436
Armenia,2022-10-01,477.95197,454.41675,918.0191,301.19803
Armenia,2022-11-01,476.6006,453.24493,917.69055,302.10056
Armenia,2022-12-01,475.07782,451.1788,917.23285,302.13525
Armenia,2023-01-01,473.81183,449.20398,918.0567,302.34354
Armenia,2023-02-01,476.1538,449.52277,919.58405,302.44766
Armenia,2023-03-01,480.364,453.00815,921.28296,302.72537
Armenia,2023-04-01,478.59708,449.9468,923.31555,303.48904
Armenia,2023-05-01,476.91333,448.31528,924.05646,303.6973
Armenia,2023-06-01,476.23434,447.38837,925.43335,303.73203
Armenia,2023-07-01,476.10132,447.55328,926.75714,303.76672
Armenia,2023-08-01,479.11002,448.19128,927.53094,303.76672
Armenia,2023-09-01,484.38367,448.49585,928.1623,303.76672
Armenia,2023-10-01,487.35913,447.9104,929.3974,303.83615
Armenia,2023-11-01,487.2603,445.41693,928.85675,304.39154
Armenia,2023-12-01,485.18735,443.11548,925.2228,304.42627
Armenia,2024-01-01,483.1401,440.57095,921.2737,304.59982
Armenia,2024-02-01,480.35693,437.57562,917.41846,304.63452
Armenia,2024-03-01,477.72217,434.0682,914.8771,304.66925
Armenia,2024-04-01,475.181,429.87418,910.4868,304.66925
Armenia,2024-05-01,472.85962,425.3805,906.6989,304.70395
Armenia,2024-06-01,471.8122,422.68057,907.24316,304.70395
Armenia,2024-07-01,,,,304.70395
Armenia,2024-08-01,,,,304.73868
Armenia,2024-09-01,,,,304.8081
Armenia,2024-10-01,,,,304.8428
Armenia,2024-11-01,,,,304.91223
Armenia,2024-12-01,,,,304.91223
Armenia,2025-01-01,,,,304.91223
Armenia,2025-02-01,,,,304.94693
Armenia,2025-03-01,,,,304.94693
Armenia,2025-04-01,,,,304.94693
Armenia,2025-05-01,,,,304.94693
Armenia,2025-06-01,,,,304.94693
Armenia,2025-07-01,,,,304.94693
Aruba,2020-01-01,0.0,0.0,0.0,0.0
Aruba,2020-02-01,1.2132155,1.2132155,1.2132155,0.0
Aruba,2020-03-01,2.4157243,2.4157243,2.4157243,0.0
Aruba,2020-04-01,15.746023,15.746023,15.746023,0.0
Aruba,2020-05-01,12.581486,12.581486,12.581486,1.8562174
Aruba,2020-06-01,4.358914,4.358914,4.358914,2.784326
Aruba,2020-07-01,9.337873,9.337873,9.337873,2.784326
Aruba,2020-08-01,5.825481,5.825481,5.825481,2.784326
Aruba,2020-09-01,18.604303,18.604303,18.604303,9.281087
Aruba,2020-10-01,41.698547,41.698547,41.698547,24.130827
Aruba,2020-11-01,50.926685,50.926685,50.926685,34.340023
Aruba,2020-12-01,48.119923,48.119923,48.119923,41.764893
Aruba,2021-01-01,47.32462,47.32462,47.32462,45.477325
Aruba,2021-02-01,60.0,60.0,60.0,53.830303
Aruba,2021-03-01,86.201004,86.201004,86.201004,65.89572
Aruba,2021-04-01,112.95061,112.95061,112.95061,78.88924
Aruba,2021-05-01,137.99202,137.99202,137.99202,90.95465
Aruba,2021-06-01,142.50864,142.50864,142.50864,99.30763
Aruba,2021-07-01,141.36337,141.36337,141.36337,99.30763
Aruba,2021-08-01,165.10245,165.10245,165.10245,101.16385
Aruba,2021-09-01,229.0909,229.0909,229.0909,129.00711
Aruba,2021-10-01,263.95285,263.95285,263.95285,154.06604
Aruba,2021-11-01,292.30878,292.30878,292.30878,158.70659
Aruba,2021-12-01,310.69147,310.69147,310.69147,161.49092
Aruba,2022-01-01,320.69046,315.91873,323.30606,167.98767
Aruba,2022-02-01,350.4914,330.08054,373.48505,179.12498
Aruba,2022-03-01,363.75742,339.33157,402.8985,195.83093
Aruba,2022-04-01,368.4143,337.59747,410.73203,196.75905
Aruba,2022-05-01,372.7359,333.9051,418.19696,196.75905
Aruba,2022-06-01,382.5479,334.26657,440.09448,197.68715
Aruba,2022-07-01,395.25916,342.9497,467.24353,205.11203
Aruba,2022-08-01,402.01877,343.84857,481.4022,207.89635
Aruba,2022-09-01,407.64215,341.7169,491.978,210.68068
Aruba,2022-10-01,411.3411,341.69995,499.67484,213.465
Aruba,2022-11-01,415.12018,337.71457,509.9832,215.32121
Aruba,2022-12-01,421.94724,344.1893,526.9751,219.03365
Aruba,2023-01-01,428.5806,348.3338,549.1314,259.87042
Aruba,2023-02-01,430.5939,344.1762,553.0776,260.79855
Aruba,2023-03-01,434.63574,344.0592,561.8366,265.4391
Aruba,2023-04-01,436.57697,338.20926,564.4015,266.3672
Aruba,2023-05-01,438.68008,335.67343,566.35876,266.3672
Aruba,2023-06-01,442.72824,331.7562,574.5929,267.29532
Aruba,2023-07-01,445.823,330.6329,579.2467,269.15152
Aruba,2023-08-01,448.54324,327.0857,584.1077,271.00775
Aruba,2023-09-01,450.68015,324.28763,588.81036,271.00775
Aruba,2023-10-01,452.9312,321.2927,592.662,271.00775
Aruba,2023-11-01,456.096,318.04816,597.44073,271.00775
Aruba,2023-12-01,459.6316,315.62997,601.0524,271.00775
Aruba,2024-01-01,463.1051,309.8903,605.41785,271.00775
Aruba,2024-02-01,467.5155,302.68262,609.95776,271.00775
Aruba,2024-03-01,470.99628,296.4379,615.63824,271.00775
Aruba,2024-04-01,474.51868,290.3657,622.0128,271.00775
Aruba,2024-05-01,479.95523,286.63712,630.7303,271.00775
Aruba,2024-06-01,484.39938,283.8903,632.2073,271.00775
Aruba,2024-07-01,,,,271.00775
Aruba,2024-08-01,,,,271.00775
Aruba,2024-09-01,,,,271.00775
Aruba,2024-10-01,,,,271.00775
Aruba,2024-11-01,,,,271.00775
Aruba,2024-12-01,,,,271.00775
Aruba,2025-01-01,,,,271.00775
Aruba,2025-02-01,,,,271.00775
Aruba,2025-03-01,,,,271.00775
Aruba,2025-04-01,,,,271.00775
Aruba,2025-05-01,,,,271.00775
Aruba,2025-06-01,,,,271.00775
Aruba,2025-07-01,,,,271.00775
Asia,2020-01-04,,,,0.0
Asia,2020-02-01,,,,0.0054934137
Asia,2020-03-01,,,,0.062357668
Asia,2020-04-01,,,,0.15165214
Asia,2020-05-01,,,,0.39378655
Asia,2020-06-01,,,,0.65274054
Asia,2020-07-01,,,,1.206833
Asia,2020-08-01,,,,2.0211308
Asia,2020-09-01,,,,3.0015671
Asia,2020-10-01,,,,4.112573
Asia,2020-11-01,,,,5.13912
Asia,2020-12-01,,,,6.180981
Asia,2021-01-01,,,,7.155818
Asia,2021-02-01,,,,7.9047675
Asia,2021-03-01,,,,8.431011
Asia,2021-04-01,,,,9.101632
Asia,2021-05-01,,,,11.071753
Asia,2021-06-01,,,,14.593412
Asia,2021-07-01,,,,16.836761
Asia,2021-08-01,,,,19.0943
Asia,2021-09-01,,,,22.04666
Asia,2021-10-01,,,,23.876135
Asia,2021-11-01,,,,24.902407
Asia,2021-12-01,,,,25.81285
Asia,2022-01-01,,,,26.676588
Asia,2022-02-01,,,,27.46885
Asia,2022-03-01,,,,28.68143
Asia,2022-04-01,,,,29.815533
Asia,2022-05-01,,,,30.258825
Asia,2022-06-01,,,,30.423182
Asia,2022-07-01,,,,30.579098
Asia,2022-08-01,,,,30.779215
Asia,2022-09-01,,,,31.187614
Asia,2022-10-01,,,,31.444065
Asia,2022-11-01,,,,31.610014
Asia,2022-12-01,,,,31.838615
Asia,2023-01-01,,,,32.65035
Asia,2023-02-01,,,,34.141693
Asia,2023-03-01,,,,34.384995
Asia,2023-04-01,,,,34.470238
Asia,2023-05-01,,,,34.534653
Asia,2023-06-01,,,,34.579403
Asia,2023-07-01,,,,34.604836
Asia,2023-08-01,,,,34.619896
Asia,2023-09-01,,,,34.6382
Asia,2023-10-01,,,,34.64887
Asia,2023-11-01,,,,34.68448
Asia,2023-12-01,,,,34.68993
Asia,2024-01-01,,,,34.700577
Asia,2024-02-01,,,,34.708595
Asia,2024-03-01,,,,34.71326
Asia,2024-04-01,,,,34.71761
Asia,2024-05-01,,,,34.720284
Asia,2024-06-01,,,,34.722996
Asia,2024-07-01,,,,34.724865
Asia,2024-08-01,,,,34.725967
Asia,2024-09-01,,,,34.7276
Asia,2024-10-01,,,,34.72849
Asia,2024-11-01,,,,34.728935
Asia,2024-12-01,,,,34.729507
Asia,2025-01-01,,,,34.729786
Asia,2025-02-01,,,,34.729828
Asia,2025-03-01,,,,34.72989
Asia,2025-04-01,,,,34.729935
Asia,2025-05-01,,,,34.729935
Asia,2025-06-01,,,,34.731693
Asia,2025-07-01,,,,34.73765
Asia excl. China,2020-01-04,,,,0.0
Asia excl. China,2020-02-01,,,,0.0
Asia excl. China,2020-03-01,,,,0.002036748
Asia excl. China,2020-04-01,,,,0.11639863
Asia excl. China,2020-05-01,,,,0.4232484
Asia excl. China,2020-06-01,,,,0.7943317
Asia excl. China,2020-07-01,,,,1.5883899
Asia excl. China,2020-08-01,,,,2.754869
Asia excl. China,2020-09-01,,,,4.1581883
Asia excl. China,2020-10-01,,,,5.750044
Asia excl. China,2020-11-01,,,,7.221336
Asia excl. China,2020-12-01,,,,8.714455
Asia excl. China,2021-01-01,,,,10.110448
Asia excl. China,2021-02-01,,,,11.18278
Asia excl. China,2021-03-01,,,,11.936439
Asia excl. China,2021-04-01,,,,12.897388
Asia excl. China,2021-05-01,,,,15.720838
Asia excl. China,2021-06-01,,,,20.764435
Asia excl. China,2021-07-01,,,,23.96374
Asia excl. China,2021-08-01,,,,27.195421
Asia excl. China,2021-09-01,,,,31.425442
Asia excl. China,2021-10-01,,,,34.047283
Asia excl. China,2021-11-01,,,,35.51806
